Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km
arhn746606233,27.0,5.0,26.902328,75.794257,27.012328,75.904257,2022-03-08,22:15:00,22:25:00,Fog,Low ,motorcycle ,Urban ,24.0,Grocery,16.36607478461491
mmne277888809,29.0,4.6,11.003681,76.975525,11.063681,77.035525,2022-04-03,23:30:00,23:45:00,Fog,Low ,scooter ,Urban ,17.0,Grocery,9.329319358662005
dwbe988990866,26.0,4.8,19.22384,72.841347,19.25384,72.871347,2022-03-09,22:45:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,16.0,Grocery,4.580084639727018
xiee878114631,34.0,4.7,22.311844,73.165081,22.361844,73.215081,2022-03-13,21:25:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,39.0,Grocery,7.562176569442244
vwfr354107947,27.0,4.6,18.927584,72.832585,18.937584,72.842585,2022-03-24,08:55:00,09:10:00,Cloudy,Low ,van,Urban ,18.0,Grocery,1.5280012878810687
xvtm828785419,28.0,4.5,0.0,0.0,0.08,0.08,2022-03-02,23:45:00,00:00:00,Stormy,Low ,motorcycle ,Urban ,11.0,Grocery,12.552275755914394
dici497667188,32.0,4.9,0.0,0.0,0.03,0.03,2022-02-15,18:20:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,33.0,Grocery,4.707104052532131
phuv019508613,31.0,4.9,13.054347,80.257221,13.164347,80.367221,2022-03-08,17:40:00,17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,30.0,Grocery,17.040382448586055
slyi134009085,22.0,4.6,10.994136,76.963303,11.014136,76.983303,2022-04-03,12:00:00,12:05:00,Cloudy,High ,motorcycle ,Metropolitian ,32.0,Grocery,3.1099233720447836
xymu400218834,30.0,4.4,22.311358,73.164798,22.321358,73.174798,2022-03-13,08:35:00,08:40:00,Stormy,Low ,motorcycle ,Metropolitian ,28.0,Grocery,1.5125357525701308
yoos285858632,32.0,4.6,10.027014,76.308053,10.087014,76.368053,2022-02-17,17:20:00,17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,36.0,Grocery,9.343591022450273
dyxh796626241,29.0,4.8,9.957144,76.296783,10.027144,76.366783,2022-02-12,23:55:00,00:05:00,Windy,Low ,motorcycle ,Metropolitian ,23.0,Grocery,10.901908848245982
cpff156483028,38.0,4.2,25.451646,81.832796,25.541646,81.922796,2022-02-18,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,33.0,Grocery,13.4641546179594
rxpl933824163,31.0,4.1,22.32,73.17,22.41,73.26,2022-03-10,18:10:00,18:15:00,Cloudy,Medium ,scooter ,Metropolitian ,40.0,Grocery,13.610673965426368
olor591034530,36.0,4.8,23.371292,85.327872,23.431292,85.387872,2022-03-11,19:00:00,19:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,9.042657405421387
mymp837328201,35.0,4.7,0.0,0.0,0.09,0.09,2022-03-06,22:45:00,22:50:00,Cloudy,Low ,scooter ,Metropolitian ,33.0,Grocery,14.121309628180253
ylme566204408,21.0,4.6,22.311358,73.164798,22.331358,73.184798,2022-03-05,10:25:00,10:35:00,Sandstorms,Low ,scooter ,Metropolitian ,17.0,Grocery,3.025022500187704
vhdb199994923,27.0,5.0,12.3085,76.665808,12.4185,76.775808,2022-04-04,17:10:00,17:20:00,Fog,Medium ,scooter ,Metropolitian ,33.0,Grocery,17.064359165007573
gltd466895265,34.0,4.8,13.027018,80.254791,13.087018,80.314791,2022-03-28,19:15:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,29.0,Grocery,9.295696139193788
leli007597763,23.0,4.9,19.1093,72.825451,19.1893,72.905451,2022-03-06,17:30:00,17:45:00,Windy,Medium ,scooter ,Urban ,15.0,Grocery,12.21662973029514
bpxl113144990,33.0,5.0,23.232357,77.429989,23.272357,77.469989,2022-02-17,15:25:00,15:35:00,Cloudy,Medium ,van,Metropolitian ,18.0,Grocery,6.031470059536777
feuj606508446,35.0,4.7,13.086438,80.220672,13.126439,80.260672,2022-03-01,15:40:00,15:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,27.0,Grocery,6.196617146994153
jiti821749988,33.0,4.8,13.029198,77.570997,13.059198,77.600997,2022-03-11,18:15:00,18:25:00,Sunny,Medium ,motorcycle ,Urban ,21.0,Grocery,4.647963215024367
xojy003718814,38.0,4.9,0.0,0.0,0.02,0.02,2022-04-03,11:55:00,12:00:00,Stormy,High ,scooter ,Metropolitian ,33.0,Grocery,3.1380694073889375
cjjl456791050,38.0,4.4,12.321214,76.621094,12.431214,76.731094,2022-04-04,21:30:00,21:40:00,Sunny,Jam ,scooter ,Metropolitian ,32.0,Grocery,17.063961737396863
kgbq368364184,35.0,4.0,11.025083,77.015393,11.155083,77.145393,2022-03-31,23:25:00,23:30:00,Fog,Low ,motorcycle ,Urban ,43.0,Grocery,20.21165277869377
zfmv342225346,33.0,4.8,9.985497,76.276999,10.055497,76.346999,2022-02-18,17:10:00,17:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,40.0,Grocery,10.901449533705307
uegf327277755,35.0,4.4,13.02978,80.208812,13.10978,80.288812,2022-03-18,20:25:00,20:35:00,Sandstorms,Jam ,scooter ,Other,32.0,Grocery,12.39395555693745
xcqb769972838,31.0,4.8,22.753839,75.897429,22.803839,75.947429,2022-04-01,17:25:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,29.0,Grocery,7.551248572683064
edkv222710750,20.0,4.6,23.374989,85.335486,23.424989,85.385486,2022-04-03,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,21.0,Grocery,7.535581163692813
tdgw259085676,22.0,4.7,12.311072,76.654878,12.401072,76.744878,2022-03-02,22:40:00,22:55:00,Sunny,Low ,motorcycle ,Metropolitian ,28.0,Grocery,13.961938640578527
cudd916667637,26.0,4.8,0.0,0.0,0.13,0.13,2022-03-12,19:30:00,19:40:00,Fog,Jam ,scooter ,Metropolitian ,37.0,Grocery,20.397442775188328
frsv990092274,24.0,4.9,22.311358,73.164798,22.331358,73.184798,2022-03-28,08:50:00,09:00:00,Sandstorms,Low ,van,Urban ,16.0,Grocery,3.025022500187704
pakt008289125,27.0,4.9,19.178321,72.834715,19.308321,72.964715,2022-03-18,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,19.846780345572135
oyzo818523902,31.0,4.0,21.149669,72.772629,21.179669,72.802629,2022-04-01,22:15:00,22:20:00,Stormy,Low ,motorcycle ,Metropolitian ,30.0,Grocery,4.554153294969161
qubx864187951,26.0,5.0,0.0,0.0,0.04,0.04,2022-03-15,13:30:00,13:40:00,Sunny,High ,motorcycle ,Metropolitian ,19.0,Grocery,6.276138627413788
xmlz221363263,39.0,4.6,26.902328,75.794257,27.042328,75.934257,2022-03-04,17:40:00,17:45:00,Fog,Medium ,motorcycle ,Metropolitian ,42.0,Grocery,20.828343664778306
zdvk972472537,26.0,4.9,18.530963,73.828972,18.640963,73.938972,2022-03-16,18:20:00,18:30:00,Fog,Medium ,motorcycle ,Urban ,42.0,Grocery,16.824024800777703
qbds527695150,21.0,4.7,21.160522,72.771477,21.190522,72.801477,2022-03-03,18:25:00,18:35:00,Stormy,Medium ,scooter ,Metropolitian ,25.0,Grocery,4.554000954817885
fljx430335061,30.0,4.7,18.536718,73.830327,18.586718,73.880327,2022-03-24,20:10:00,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,44.0,Grocery,7.647789157646795
bbhz772774064,33.0,4.0,0.0,0.0,0.04,0.04,2022-03-30,14:15:00,14:25:00,Sandstorms,High ,motorcycle ,Metropolitian ,33.0,Grocery,6.276138627413788
zvjn746172325,37.0,5.0,18.530963,73.828972,18.570963,73.868972,2022-04-03,15:25:00,15:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,23.0,Grocery,6.11841026532285
rmwe490703127,20.0,4.7,26.956431,75.776649,27.046431,75.866649,2022-03-08,22:55:00,23:05:00,Cloudy,Low ,scooter ,Urban ,29.0,Grocery,13.388148115267779
zpje100693271,27.0,4.8,23.416792,85.316842,23.446792,85.346842,2022-03-26,17:40:00,17:45:00,Sunny,Medium ,motorcycle ,Metropolitian ,19.0,Grocery,4.5208616651671925
ggkt370298051,25.0,5.0,18.55144,73.804855,18.64144,73.894855,2022-03-10,18:45:00,18:55:00,Sandstorms,Medium ,motorcycle ,Urban ,33.0,Grocery,13.764718900460489
ytda900616560,38.0,4.9,11.000762,76.981876,11.010762,76.991876,2022-03-15,10:10:00,10:15:00,Fog,Low ,motorcycle ,Urban ,28.0,Grocery,1.5549575617693234
xvmv839825620,31.0,4.7,26.88842,75.800689,26.92842,75.840689,2022-03-11,15:25:00,15:40:00,Sandstorms,Medium ,scooter ,Metropolitian ,29.0,Grocery,5.952421484014082
fhoy210753116,37.0,4.6,12.304569,76.643622,12.354569,76.693622,2022-03-30,19:10:00,19:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,27.0,Grocery,7.757008674701061
ehal838646635,30.0,4.6,17.431477,78.40035,17.461477,78.43035,2022-03-24,00:00:00,00:05:00,Fog,Low ,scooter ,Urban ,19.0,Grocery,4.602207587909277
tccw474511252,33.0,4.7,21.183434,72.814492,21.193434,72.824492,2022-03-30,10:40:00,10:45:00,Stormy,Low ,scooter ,Other,24.0,Grocery,1.517939885817987
aihu494319905,36.0,5.0,18.554382,73.798206,18.624382,73.868206,2022-03-25,19:35:00,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,44.0,Grocery,10.70609858733341
fvjh184291238,20.0,4.1,21.149834,72.778666,21.189834,72.818666,2022-03-17,13:45:00,14:00:00,Stormy,High ,motorcycle ,Metropolitian ,33.0,Grocery,6.072107699343518
jpbf997821085,22.0,4.8,21.170096,72.789122,21.180096,72.799122,2022-03-05,09:55:00,10:05:00,Fog,Low ,van,Urban ,19.0,Grocery,1.5180023231690771
utvv008689774,37.0,4.6,18.533811,73.899315,18.583811,73.949315,2022-03-24,22:25:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian ,28.0,Grocery,7.647849610814099
luaq247158372,38.0,4.8,22.751857,75.866699,22.801857,75.916699,2022-03-26,21:25:00,21:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,17.0,Grocery,7.551297987342756
rgdf783489084,21.0,4.7,17.455894,78.375467,17.505894,78.425467,2022-03-28,23:35:00,23:45:00,Windy,Low ,motorcycle ,Urban ,11.0,Grocery,7.669668928940159
nsvg536389715,31.0,4.9,11.026117,76.944652,11.046117,76.964652,2022-03-03,08:35:00,08:50:00,Fog,Low ,scooter ,Metropolitian ,15.0,Grocery,3.109760789772788
klil713169327,31.0,5.0,22.761226,75.887522,22.811226,75.937522,2022-03-26,20:10:00,20:20:00,Sunny,Jam ,van,Urban ,15.0,Grocery,7.5510643695802955
crvv772667478,32.0,4.5,0.0,0.0,0.08,0.08,2022-02-14,21:25:00,21:40:00,Windy,Jam ,scooter ,Metropolitian ,32.0,Grocery,12.552275755914394
qvtt080263191,33.0,4.7,18.533811,73.899315,18.603811,73.969315,2022-03-14,21:30:00,21:35:00,Stormy,Jam ,scooter ,Other,27.0,Grocery,10.706698044121364
gsoc818610789,34.0,4.1,18.516216,73.842527,18.606216,73.932527,2022-03-14,18:00:00,18:10:00,Stormy,Medium ,motorcycle ,Urban ,34.0,Grocery,13.766038615058545
qpja502522935,32.0,4.1,19.003517,72.82765,19.083517,72.90765,2022-03-18,23:30:00,23:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,33.0,Grocery,12.220241481209044
qxeq737779011,25.0,4.8,17.429585,78.392621,17.519585,78.482621,2022-03-27,20:20:00,20:35:00,Windy,Jam ,motorcycle ,Urban ,18.0,Grocery,13.805626960611738
xfrp732846879,20.0,4.9,12.906229,77.596791,12.936229,77.626791,2022-03-05,20:50:00,21:05:00,Stormy,Jam ,motorcycle ,Metropolitian ,19.0,Grocery,4.649061303070843
fyae144754762,26.0,4.2,19.221315,72.862381,19.251315,72.892381,2022-03-03,23:50:00,23:55:00,Windy,Low ,motorcycle ,Urban ,20.0,Grocery,4.580117184533858
uebq154852858,36.0,4.8,26.88842,75.800689,26.93842,75.850689,2022-03-01,22:30:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian ,26.0,Grocery,7.440383636776002
uagz053421839,27.0,4.5,26.892312,75.806896,26.982312,75.896896,2022-03-27,19:55:00,20:00:00,Fog,Jam ,motorcycle ,Metropolitian ,35.0,Grocery,13.391457989568279
jgof759321255,27.0,4.9,19.103249,72.846749,19.233249,72.976749,2022-03-31,23:40:00,23:55:00,Cloudy,Low ,scooter ,Metropolitian ,20.0,Grocery,19.85096705628318
gztw943676169,31.0,4.6,23.355164,85.324097,23.395164,85.364097,2022-03-21,13:25:00,13:40:00,Windy,High ,motorcycle ,Metropolitian ,29.0,Grocery,6.028971433810881
zjbm251739103,34.0,4.6,12.334022,76.618203,12.354022,76.638203,2022-04-05,09:35:00,09:50:00,Stormy,Low ,motorcycle ,Urban ,24.0,Grocery,3.102721585192909
jriz326728956,39.0,5.0,26.90294,75.793007,26.93294,75.823007,2022-03-15,18:40:00,18:50:00,Sandstorms,Medium ,scooter ,Metropolitian ,31.0,Grocery,4.464152609112947
quua577413868,25.0,4.6,30.893234,75.82172,30.903234,75.83172,2022-02-15,10:50:00,11:00:00,Stormy,Low ,scooter ,Metropolitian ,12.0,Grocery,1.463969556275599
kigg044908146,29.0,4.5,12.949934,77.699386,12.969934,77.719386,2022-03-21,10:40:00,10:50:00,Cloudy,Low ,scooter ,Metropolitian ,17.0,Grocery,3.099144510515509
qnba199727048,37.0,4.9,12.3085,76.665808,12.3285,76.685808,2022-03-26,11:50:00,12:05:00,Stormy,High ,motorcycle ,Metropolitian ,41.0,Grocery,3.1028662034398127
gdka189674265,22.0,5.0,11.001852,76.976268,11.091852,77.066268,2022-04-02,18:30:00,18:45:00,Sunny,Medium ,motorcycle ,Urban ,11.0,Grocery,13.993676750493023
mbzd519155820,28.0,4.7,21.157729,72.768726,21.217729,72.828726,2022-03-01,23:30:00,23:35:00,Stormy,Low ,van,Metropolitian ,12.0,Grocery,9.107658825826476
lcey117096394,25.0,4.8,26.911378,75.789034,26.971378,75.849034,2022-03-09,21:10:00,21:20:00,Fog,Jam ,motorcycle ,Urban ,23.0,Grocery,8.92749930283016
tfzx514156185,21.0,4.8,12.939496,77.625999,12.949496,77.635999,2022-03-11,09:35:00,09:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,18.0,Grocery,1.5496181081271545
kznz011042009,31.0,4.7,26.902328,75.794257,26.932328,75.824257,2022-03-21,19:10:00,19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,30.0,Grocery,4.464163123690179
jdnw526991011,22.0,4.8,21.17106,72.789292,21.19106,72.809292,2022-03-28,11:10:00,11:25:00,Windy,High ,scooter ,Metropolitian ,18.0,Grocery,3.035948809530015
hhne890850947,21.0,5.0,12.981615,80.231598,13.001615,80.251598,2022-03-01,08:40:00,08:55:00,Windy,Low ,scooter ,Urban ,11.0,Grocery,3.0989560036563137
wmeg788953457,37.0,4.8,27.161661,78.011544,27.191661,78.041544,2022-02-11,20:45:00,20:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,28.0,Grocery,4.4596906182454905
ibin272144486,36.0,4.9,18.563934,73.915367,18.693935,74.045367,2022-03-16,22:20:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,43.0,Grocery,19.8806889061088
cobx423154877,34.0,4.4,17.411028,78.329645,17.501028,78.419645,2022-04-02,17:35:00,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,42.0,Grocery,13.806284013812139
dymy001679530,27.0,4.8,17.422819,78.449578,17.532819,78.559578,2022-04-04,23:40:00,23:45:00,Stormy,Low ,motorcycle ,Urban ,15.0,Grocery,16.87340346863218
ckdm633727029,26.0,4.8,21.170096,72.789122,21.280096,72.899122,2022-03-31,21:50:00,22:00:00,Sunny,Jam ,motorcycle ,Urban ,16.0,Grocery,16.695447096527786
hzox541347606,24.0,4.8,0.0,0.0,0.07,0.07,2022-03-14,23:50:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,29.0,Grocery,10.983241696284244
faxz667594118,36.0,4.6,26.911927,75.797282,26.951927,75.837282,2022-03-21,15:00:00,15:15:00,Sunny,High ,scooter ,Metropolitian ,16.0,Grocery,5.951882955208027
soqt210842727,33.0,4.2,18.536562,73.896485,18.556562,73.916485,2022-04-05,09:45:00,09:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,23.0,Grocery,3.059241752280784
bbgh144808301,39.0,4.2,11.000762,76.981876,11.090762,77.071876,2022-03-25,20:15:00,20:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,38.0,Grocery,13.99370174353592
qwmr191038967,39.0,4.4,26.956431,75.776649,26.966431,75.786649,2022-03-05,09:35:00,09:50:00,Windy,Low ,motorcycle ,Urban ,26.0,Grocery,1.4878016523650663
lzgm211743278,28.0,4.6,11.02091,76.940432,11.07091,76.990432,2022-03-15,21:20:00,21:25:00,Stormy,Jam ,scooter ,Other,17.0,Grocery,7.774277168534271
lnyq582775921,28.0,5.0,0.0,0.0,0.13,0.13,2022-03-23,23:25:00,23:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,22.0,Grocery,20.397442775188328
llph151522837,31.0,4.9,12.970324,77.645748,12.980324,77.655748,2022-03-24,11:35:00,11:45:00,Stormy,High ,scooter ,Metropolitian ,29.0,Grocery,1.549526499748363
rkjo020765441,35.0,4.3,18.539299,73.897902,18.579299,73.937902,2022-04-05,14:55:00,15:00:00,Stormy,High ,motorcycle ,Metropolitian ,36.0,Grocery,6.11827161768149
cpol665989034,26.0,4.7,13.022394,80.242439,13.102394,80.322439,2022-04-04,22:35:00,22:40:00,Sunny,Low ,scooter ,Urban ,41.0,Grocery,12.394132518615256
tshp238044043,38.0,4.8,12.906229,77.596791,12.926229,77.616791,2022-03-09,08:10:00,08:15:00,Sunny,Low ,motorcycle ,Metropolitian ,16.0,Grocery,3.0994038390501144
srpc890353253,26.0,4.8,21.149569,72.772697,21.219569,72.842697,2022-03-20,21:55:00,22:05:00,Stormy,Jam ,motorcycle ,Metropolitian ,37.0,Grocery,10.625705401587538
kkey357107052,24.0,4.7,0.0,0.0,0.04,0.04,2022-04-05,12:50:00,12:55:00,Fog,High ,motorcycle ,Urban ,23.0,Grocery,6.276138627413788
jzhp553860958,35.0,4.7,19.055831,72.833984,19.145831,72.923984,2022-03-18,17:55:00,18:00:00,Sunny,Medium ,scooter ,Metropolitian ,26.0,Grocery,13.745572504565807
wusu480858324,37.0,4.3,22.310526,73.170937,22.320526,73.180937,2022-03-07,11:35:00,11:40:00,Cloudy,High ,motorcycle ,Metropolitian ,32.0,Grocery,1.5125398285985738
bkxn487162491,28.0,4.7,13.02978,80.208812,13.06978,80.248812,2022-03-15,14:15:00,14:25:00,Windy,High ,motorcycle ,Metropolitian ,14.0,Grocery,6.197217478385286
xhdh047393131,25.0,4.8,22.760072,75.892574,22.830072,75.962574,2022-03-25,21:50:00,22:00:00,Sunny,Jam ,scooter ,Metropolitian ,14.0,Grocery,10.571180956867908
cbda431078502,38.0,4.6,22.75004,75.902847,22.88004,76.032847,2022-03-06,21:10:00,21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,46.0,Grocery,19.63089520627813
szcy851530843,33.0,4.6,0.0,0.0,0.09,0.09,2022-03-25,18:25:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,47.0,Grocery,14.121309628180253
mpmj126993214,21.0,4.6,12.913041,77.683237,13.023041,77.793237,2022-03-20,22:25:00,22:40:00,Fog,Low ,motorcycle ,Metropolitian ,22.0,Grocery,17.045028259070584
coeb720270892,29.0,4.7,0.0,0.0,0.07,0.07,2022-03-16,23:55:00,00:00:00,Sandstorms,Low ,scooter ,Urban ,13.0,Grocery,10.983241696284244
abhq182922930,31.0,4.1,0.0,0.0,0.09,0.09,2022-02-16,17:30:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian ,41.0,Grocery,14.121309628180253
exdn815186285,32.0,3.9,19.003517,72.82765,19.083517,72.90765,2022-03-31,19:40:00,19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,38.0,Grocery,12.220241481209044
biit172713873,28.0,4.9,23.351058,85.325731,23.461058,85.435731,2022-04-02,20:30:00,20:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,26.0,Grocery,16.577936304617232
selp029339063,21.0,5.0,26.472001,80.354002,26.492001,80.374002,2022-02-17,10:30:00,10:40:00,Windy,Low ,motorcycle ,Metropolitian ,13.0,Grocery,2.981062658910669
lnob270753198,24.0,4.8,22.311603,73.165012,22.321603,73.175012,2022-03-11,10:20:00,10:35:00,Sunny,Low ,motorcycle ,Metropolitian ,24.0,Grocery,1.5125345522731677
ewlg605464826,27.0,4.8,22.310329,73.169083,22.420329,73.279083,2022-04-04,19:30:00,19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,17.0,Grocery,16.63524977660957
cobd690450363,26.0,4.6,26.910262,75.783013,26.960262,75.833013,2022-04-01,17:35:00,17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,23.0,Grocery,7.439758078682357
plgu357533649,35.0,4.8,19.091458,72.827808,19.151458,72.887808,2022-03-07,17:35:00,17:40:00,Fog,Medium ,scooter ,Urban ,17.0,Grocery,9.163186792917154
xdck910699894,28.0,5.0,0.0,0.0,0.13,0.13,2022-04-06,18:20:00,18:35:00,Sandstorms,Medium ,motorcycle ,Urban ,22.0,Grocery,20.397442775188328
uqck610610817,35.0,3.7,15.576683,73.75575,15.686683,73.86575,2022-02-16,00:00:00,00:10:00,Fog,Low ,motorcycle ,Metropolitian ,36.0,Grocery,16.949429766127075
vcad450511444,37.0,4.9,22.311358,73.164798,22.401358,73.254798,2022-03-23,23:20:00,23:30:00,Sandstorms,Low ,scooter ,Metropolitian ,24.0,Grocery,13.611055665949733
xubf879408178,38.0,4.4,22.745049,75.892471,22.805049,75.952471,2022-03-03,23:10:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian ,28.0,Grocery,9.06161157572713
yxuu680446981,35.0,4.7,18.994049,72.825203,19.064049,72.895203,2022-03-31,23:15:00,23:25:00,Cloudy,Low ,motorcycle ,Urban ,28.0,Grocery,10.693142439128849
bbgr695258844,34.0,4.9,0.0,0.0,0.03,0.03,2022-03-07,23:30:00,23:45:00,Fog,Low ,motorcycle ,Metropolitian ,19.0,Grocery,4.707104052532131
sdix039750276,29.0,4.7,13.044694,80.26147,13.134694,80.35147,2022-03-02,23:10:00,23:20:00,Fog,Low ,scooter ,Metropolitian ,24.0,Grocery,13.942662529052548
iwlc040274522,26.0,5.0,21.170096,72.789122,21.250096,72.869122,2022-03-12,21:55:00,22:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,39.0,Grocery,12.142706560602194
ynkk851336300,32.0,4.7,22.761593,75.886362,22.811593,75.936362,2022-03-07,23:10:00,23:20:00,Sunny,Low ,motorcycle ,Urban ,25.0,Grocery,7.5510552166869065
ctah598517487,31.0,4.8,18.536718,73.830327,18.666719,73.960327,2022-03-25,23:55:00,00:10:00,Windy,Low ,motorcycle ,Urban ,22.0,Grocery,19.882164406799596
zoju597951464,31.0,4.8,0.0,0.0,0.07,0.07,2022-03-04,23:25:00,23:40:00,Sandstorms,Low ,scooter ,Urban ,16.0,Grocery,10.983241696284244
vqsu883511473,37.0,4.5,17.438263,78.397865,17.518263,78.477865,2022-03-06,20:40:00,20:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,36.0,Grocery,12.271552756727358
yrrm304968118,39.0,4.4,12.304569,76.643622,12.414569,76.753622,2022-03-16,20:35:00,20:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,31.0,Grocery,17.064481964903436
yfcs197942443,35.0,3.7,12.284747,76.625861,12.354747,76.695861,2022-03-08,19:15:00,19:20:00,Stormy,Jam ,scooter ,Metropolitian ,36.0,Grocery,10.860006649397052
wkbh890720103,21.0,4.8,19.131141,72.813074,19.201141,72.883074,2022-04-02,22:15:00,22:30:00,Sandstorms,Low ,van,Metropolitian ,17.0,Grocery,10.689046567961848
pnly342190853,38.0,4.8,10.994136,76.963303,11.064136,77.033303,2022-03-08,21:40:00,21:55:00,Stormy,Jam ,scooter ,Metropolitian ,25.0,Grocery,10.884286768026842
imce459811741,20.0,5.0,13.02978,80.208812,13.07978,80.258812,2022-03-03,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,17.0,Grocery,7.746447000058103
dazy306268524,50.0,4.7,12.914264,77.6784,13.024264,77.7884,2022-04-06,NaN ,20:55:00,Fog,Low ,van,Metropolitian ,18.0,Grocery,17.044988256333504
srpz229628296,39.0,5.0,10.994136,76.963303,11.004136,76.973303,2022-04-01,08:30:00,08:45:00,Sunny,Low ,scooter ,Metropolitian ,18.0,Grocery,1.5549743779299983
wmwo620237513,37.0,4.6,18.927584,72.832585,18.947584,72.852585,2022-03-26,08:35:00,08:50:00,Fog,Low ,scooter ,Urban ,15.0,Grocery,3.0559602152005696
udmz154077088,34.0,4.7,12.321214,76.621094,12.381214,76.681094,2022-04-03,18:50:00,19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,9.308042124629793
swqm303137503,32.0,4.9,11.010375,76.95295,11.080375,77.02295,2022-03-04,00:00:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,27.0,Grocery,10.883997392153184
dmgj641048442,22.0,4.8,18.51421,73.838429,18.55421,73.878429,2022-03-19,16:10:00,16:15:00,Windy,Medium ,van,Metropolitian ,29.0,Grocery,6.11868873655339
oxfy319025312,20.0,4.7,26.90294,75.793007,26.91294,75.803007,2022-03-26,12:00:00,12:15:00,Stormy,High ,motorcycle ,Metropolitian ,23.0,Grocery,1.4881081439039618
idpw764247149,25.0,4.3,11.003681,76.975525,11.033681,77.005525,2022-03-05,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,28.0,Grocery,4.664774212706455
clrz788320004,35.0,4.4,15.556561,73.763633,15.686561,73.893633,2022-02-16,20:30:00,20:35:00,Cloudy,Jam ,scooter ,Metropolitian ,38.0,Grocery,20.031610379829605
